업종,회사명,연도,계정,금액,경고
건설업,GS건설,2025,매입채무,1483831000000.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
건설업,GS건설,2024,매입채무,1838233000000.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
건설업,GS건설,2023,매입채무,1810904000000.0,"본 계정은 재무상태표상 매입채무및기타채무로 통합 표시되어 있으므로, 매입채무 관련 분석 전 주석상 세부 구성 내역을 확인할 필요가 있습니다. 기타채무 비중이 유의적인 경우 매입채무 관련 분석 결과가 왜곡될 수 있습니다."
건설업,GS건설,2025,계약자산,959574000000.0,
건설업,GS건설,2024,계약자산,1200904000000.0,
건설업,GS건설,2023,계약자산,1267066000000.0,
건설업,대우건설,2025,매출액,8054627137857.0,
건설업,대우건설,2024,매출액,10503609086034.0,
건설업,대우건설,2023,매출액,11647800864690.0,
건설업,대우건설,2025,매출원가,7816182748021.0,
건설업,대우건설,2024,매출원가,9576062675052.0,
건설업,대우건설,2023,매출원가,10436072414834.0,
건설업,대우건설,2025,재고자산,2427669185668.0,
건설업,대우건설,2024,재고자산,1945322848983.0,
건설업,대우건설,2023,재고자산,1684464167728.0,
건설업,대우건설,2025,현금및현금성자산,1828879779729.0,
건설업,대우건설,2024,현금및현금성자산,1161789491504.0,
건설업,대우건설,2023,현금및현금성자산,981645297769.0,
건설업,대우건설,2025,유동자산,9922602327677.0,
건설업,대우건설,2024,유동자산,9588714887380.0,
건설업,대우건설,2023,유동자산,8021073414250.0,
건설업,대우건설,2025,유동부채,5110936916240.0,
건설업,대우건설,2024,유동부채,4543987487164.0,
건설업,대우건설,2023,유동부채,5033466227714.0,
건설업,대우건설,2025,단기차입금,366055916900.0,
건설업,대우건설,2024,단기차입금,658959021790.0,
건설업,대우건설,2023,단기차입금,622529395306.0,
건설업,대우건설,2025,유동성장기부채,585637798176.0,
건설업,대우건설,2024,유동성장기부채,542465200593.0,
건설업,대우건설,2023,유동성장기부채,763170017929.0,
건설업,대우건설,2025,장기차입금,2778636202103.0,
건설업,대우건설,2024,장기차입금,2470110415901.0,
건설업,대우건설,2023,장기차입금,954513115956.0,
건설업,대우건설,2025,부채총계,9883897059667.0,
건설업,대우건설,2024,부채총계,8324364439243.0,
건설업,대우건설,2023,부채총계,7181221069270.0,
건설업,대우건설,2025,자본총계,3474605615293.0,
건설업,대우건설,2024,자본총계,4334091827571.0,
건설업,대우건설,2023,자본총계,4061915414137.0,
건설업,대우건설,2025,자산총계,13358502674960.0,
건설업,대우건설,2024,자산총계,12658456266814.0,
건설업,대우건설,2023,자산총계,11243136483407.0,
건설업,대우건설,2025,영업이익,-815431279791.0,
건설업,대우건설,2024,영업이익,403125613881.0,
건설업,대우건설,2023,영업이익,662517552616.0,
건설업,대우건설,2025,당기순이익,-916079534292.0,
건설업,대우건설,2024,당기순이익,242849735359.0,
건설업,대우건설,2023,당기순이익,521479149761.0,
건설업,대우건설,2025,금융원가,183065635774.0,
건설업,대우건설,2024,금융원가,160163190802.0,
건설업,대우건설,2023,금융원가,150492711263.0,
건설업,대우건설,2025,유형자산,451554392609.0,
건설업,대우건설,2024,유형자산,380193548278.0,
건설업,대우건설,2023,유형자산,383571497825.0,
건설업,대우건설,2025,사용권자산,146688738054.0,
건설업,대우건설,2024,사용권자산,166256910380.0,
건설업,대우건설,2023,사용권자산,197494404947.0,
건설업,대우건설,2025,무형자산,64464776956.0,
건설업,대우건설,2024,무형자산,63278864984.0,
건설업,대우건설,2023,무형자산,65668730427.0,
건설업,대우건설,2025,투자부동산,169464438397.0,
건설업,대우건설,2024,투자부동산,303151946261.0,
건설업,대우건설,2023,투자부동산,324861339706.0,
건설업,대우건설,2025,관계기업투자,171911672068.0,
건설업,대우건설,2024,관계기업투자,123949506261.0,
건설업,대우건설,2023,관계기업투자,121748381160.0,
건설업,대우건설,2025,이연법인세자산,1036368694181.0,
건설업,대우건설,2024,이연법인세자산,693108422117.0,
건설업,대우건설,2023,이연법인세자산,652961577734.0,
건설업,대우건설,2025,유동충당부채,272717079605.0,
건설업,대우건설,2024,유동충당부채,226794925842.0,
건설업,대우건설,2023,유동충당부채,261034119864.0,
건설업,대우건설,2025,비유동충당부채,540941266116.0,
건설업,대우건설,2024,비유동충당부채,495460679402.0,
건설업,대우건설,2023,비유동충당부채,336878148446.0,
건설업,대우건설,2025,자본금,2078113190000.0,
건설업,대우건설,2024,자본금,2078113190000.0,
건설업,대우건설,2023,자본금,2078113190000.0,
건설업,대우건설,2025,이익잉여금,1277230844983.0,
건설업,대우건설,2024,이익잉여금,2183032686972.0,
건설업,대우건설,2023,이익잉여금,1963039776292.0,
건설업,대우건설,2025,매출총이익,238444389836.0,
건설업,대우건설,2024,매출총이익,927546410982.0,
건설업,대우건설,2023,매출총이익,1211728449856.0,
건설업,대우건설,2025,판매비와관리비,1053875669627.0,
건설업,대우건설,2024,판매비와관리비,524420797101.0,
건설업,대우건설,2023,판매비와관리비,549210897240.0,
건설업,대우건설,2025,금융수익,124191871246.0,
건설업,대우건설,2024,금융수익,103557826305.0,
건설업,대우건설,2023,금융수익,136443152451.0,
건설업,대우건설,2025,법인세비용차감전순이익,-1208847277336.0,
건설업,대우건설,2024,법인세비용차감전순이익,358495062520.0,
건설업,대우건설,2023,법인세비용차감전순이익,744966624880.0,
건설업,대우건설,2025,법인세비용,-292767743044.0,
건설업,대우건설,2024,법인세비용,115645327161.0,
건설업,대우건설,2023,법인세비용,223487475119.0,
건설업,대우건설,2025,유동리스부채,75564213725.0,
건설업,대우건설,2024,유동리스부채,72917161726.0,
건설업,대우건설,2023,유동리스부채,81422675862.0,
건설업,대우건설,2025,비유동리스부채,278278409149.0,
건설업,대우건설,2024,비유동리스부채,247000087095.0,
건설업,대우건설,2023,비유동리스부채,283189382810.0,
건설업,대우건설,2025,영업활동현금흐름,462905032703.0,
건설업,대우건설,2024,영업활동현금흐름,-1283524472445.0,
건설업,대우건설,2023,영업활동현금흐름,-832826386466.0,
건설업,대우건설,2025,투자활동현금흐름,171987719002.0,
건설업,대우건설,2024,투자활동현금흐름,104443534534.0,
건설업,대우건설,2023,투자활동현금흐름,25962642392.0,
건설업,대우건설,2025,재무활동현금흐름,57006706773.0,
건설업,대우건설,2024,재무활동현금흐름,1169714892378.0,
건설업,대우건설,2023,재무활동현금흐름,167737199741.0,
건설업,대우건설,2025,유형자산취득액,100294505123.0,
건설업,대우건설,2024,유형자산취득액,37571694873.0,
건설업,대우건설,2023,유형자산취득액,70336718363.0,
건설업,대우건설,2025,무형자산취득액,10687212598.0,
건설업,대우건설,2024,무형자산취득액,5844523802.0,
건설업,대우건설,2023,무형자산취득액,4214526725.0,
건설업,대우건설,2025,유형자산처분액,10991621361.0,
건설업,대우건설,2024,유형자산처분액,2213082679.0,
건설업,대우건설,2023,유형자산처분액,3095293508.0,
건설업,대우건설,2025,무형자산처분액,600000000.0,
건설업,대우건설,2024,무형자산처분액,102849207.0,
건설업,대우건설,2023,무형자산처분액,0.0,
건설업,대우건설,2025,배당금지급액,2930752565.0,
건설업,대우건설,2024,배당금지급액,69735000.0,
건설업,대우건설,2023,배당금지급액,64720000.0,
건설업,대우건설,2025,법인세납부액,117631549478.0,
건설업,대우건설,2024,법인세납부액,25962445370.0,
건설업,대우건설,2023,법인세납부액,49381008451.0,
건설업,대우건설,2025,이자지급액,207478904842.0,
건설업,대우건설,2024,이자지급액,210049382288.0,
건설업,대우건설,2023,이자지급액,151700736828.0,
건설업,대우건설,2025,리스부채상환액,85139434201.0,
건설업,대우건설,2024,리스부채상환액,86246364967.0,
건설업,대우건설,2023,리스부채상환액,90925717769.0,
건설업,대우건설,2025,단기차입금유입액,2974535768576.0,
건설업,대우건설,2024,단기차입금유입액,3941950901992.0,
건설업,대우건설,2023,단기차입금유입액,2085520643159.0,
건설업,대우건설,2025,장기차입금유입액,1582658124378.0,
건설업,대우건설,2024,장기차입금유입액,2052599869962.0,
건설업,대우건설,2023,장기차입금유입액,637189449587.0,
건설업,대우건설,2025,단기차입금상환액,3266665027676.0,
건설업,대우건설,2024,단기차입금상환액,3886424871298.0,
건설업,대우건설,2023,단기차입금상환액,2046183889606.0,
건설업,대우건설,2025,장기차입금상환액,1561978240593.0,
건설업,대우건설,2024,장기차입금상환액,857483987353.0,
건설업,대우건설,2023,장기차입금상환액,436853925730.0,
건설업,대우건설,2025,매출채권,2682397653349.0,
건설업,대우건설,2024,매출채권,2777184300328.0,
건설업,대우건설,2023,매출채권,1855956101578.0,
건설업,대우건설,2025,매입채무,279077927645.0,
건설업,대우건설,2024,매입채무,249952349895.0,
건설업,대우건설,2023,매입채무,323344775675.0,
건설업,대우건설,2025,계약자산,788939041706.0,
건설업,대우건설,2024,계약자산,1260838881449.0,
건설업,대우건설,2023,계약자산,1295548705429.0,
건설업,DL이앤씨,2025,매출액,7402425126660.0,
건설업,DL이앤씨,2024,매출액,8318442435057.0,
건설업,DL이앤씨,2023,매출액,7991063616680.0,
건설업,DL이앤씨,2025,매출원가,6502256853441.0,
건설업,DL이앤씨,2024,매출원가,7472677266880.0,
건설업,DL이앤씨,2023,매출원가,7208953031303.0,
건설업,DL이앤씨,2025,재고자산,886176056626.0,
건설업,DL이앤씨,2024,재고자산,921250894686.0,
건설업,DL이앤씨,2023,재고자산,938052092932.0,
건설업,DL이앤씨,2025,현금및현금성자산,1844315983193.0,
건설업,DL이앤씨,2024,현금및현금성자산,1864415355649.0,
건설업,DL이앤씨,2023,현금및현금성자산,2004092329460.0,
건설업,DL이앤씨,2025,유동자산,5634748961558.0,
건설업,DL이앤씨,2024,유동자산,6005539219289.0,
건설업,DL이앤씨,2023,유동자산,5782745971638.0,
건설업,DL이앤씨,2025,유동부채,3726528854254.0,
건설업,DL이앤씨,2024,유동부채,3854535631268.0,
건설업,DL이앤씨,2023,유동부채,3748597999373.0,
건설업,DL이앤씨,2025,단기차입금,519274372386.0,"표준 계정코드(account_id)로 찾지 못해, 계정명 텍스트로 대신 찾은 값입니다. 회사 고유 계정코드를 쓰는 경우일 수 있으니 정확성을 별도로 확인하세요."
건설업,DL이앤씨,2024,단기차입금,230252100620.0,"표준 계정코드(account_id)로 찾지 못해, 계정명 텍스트로 대신 찾은 값입니다. 회사 고유 계정코드를 쓰는 경우일 수 있으니 정확성을 별도로 확인하세요."
건설업,DL이앤씨,2023,단기차입금,520086984454.0,"표준 계정코드(account_id)로 찾지 못해, 계정명 텍스트로 대신 찾은 값입니다. 회사 고유 계정코드를 쓰는 경우일 수 있으니 정확성을 별도로 확인하세요."
건설업,DL이앤씨,2025,장기차입금,444336959874.0,
건설업,DL이앤씨,2024,장기차입금,846829074665.0,
건설업,DL이앤씨,2023,장기차입금,627606512639.0,
건설업,DL이앤씨,2025,부채총계,4425196264818.0,
건설업,DL이앤씨,2024,부채총계,4866692108869.0,
건설업,DL이앤씨,2023,부채총계,4575277542881.0,
건설업,DL이앤씨,2025,자본총계,5244091831162.0,
건설업,DL이앤씨,2024,자본총계,4845710111118.0,
건설업,DL이앤씨,2023,자본총계,4768781215299.0,
건설업,DL이앤씨,2025,자산총계,9669288095980.0,
건설업,DL이앤씨,2024,자산총계,9712402219987.0,
건설업,DL이앤씨,2023,자산총계,9344058758180.0,
건설업,DL이앤씨,2025,영업이익,386953267819.0,
건설업,DL이앤씨,2024,영업이익,270944859542.0,
건설업,DL이앤씨,2023,영업이익,330659390232.0,
건설업,DL이앤씨,2025,당기순이익,370189019489.0,
건설업,DL이앤씨,2024,당기순이익,229223745163.0,
건설업,DL이앤씨,2023,당기순이익,202169475522.0,
건설업,DL이앤씨,2025,금융원가,133508630528.0,
건설업,DL이앤씨,2024,금융원가,66421479241.0,
건설업,DL이앤씨,2023,금융원가,63360573966.0,
건설업,DL이앤씨,2025,유형자산,42407929165.0,
건설업,DL이앤씨,2024,유형자산,36037138199.0,
건설업,DL이앤씨,2023,유형자산,128392845668.0,
건설업,DL이앤씨,2025,사용권자산,75642931200.0,
건설업,DL이앤씨,2024,사용권자산,55366714149.0,
건설업,DL이앤씨,2023,사용권자산,75484567173.0,
건설업,DL이앤씨,2025,무형자산,20844510250.0,
건설업,DL이앤씨,2024,무형자산,28897106596.0,
건설업,DL이앤씨,2023,무형자산,32931813582.0,
건설업,DL이앤씨,2025,투자부동산,546701929717.0,
건설업,DL이앤씨,2024,투자부동산,557720789094.0,
건설업,DL이앤씨,2023,투자부동산,346615188344.0,
건설업,DL이앤씨,2025,관계기업투자,551873444461.0,
건설업,DL이앤씨,2024,관계기업투자,559214824501.0,
